15-Feb-2025 00:00:01	31.5579	2.9020	NaN	0.7930	0.7990	46.0000	28.7515	NaN	NaN
15-Feb-2025 00:15:00	31.5546	2.9474	NaN	0.7930	0.7990	46.0104	28.7856	NaN	NaN
15-Feb-2025 00:30:01	31.5289	2.9398	NaN	0.7920	0.7990	46.0208	28.7583	NaN	NaN
15-Feb-2025 00:45:01	31.5380	2.9353	NaN	0.7930	0.7990	46.0313	28.7621	NaN	NaN
15-Feb-2025 01:00:00	31.5472	2.9759	NaN	0.7930	0.7990	46.0417	28.8026	NaN	NaN
15-Feb-2025 01:15:01	31.4851	2.9041	NaN	0.7910	0.7980	46.0521	28.6931	NaN	NaN
15-Feb-2025 01:30:01	31.5163	2.9737	NaN	0.7910	0.7970	46.0625	28.7753	NaN	NaN
15-Feb-2025 01:45:00	31.5270	2.8970	NaN	0.7920	0.7980	46.0729	28.7219	NaN	NaN
15-Feb-2025 02:00:01	31.5150	2.8940	NaN	0.7900	0.7960	46.0833	28.7096	NaN	NaN
15-Feb-2025 02:15:01	31.5248	2.8894	NaN	0.7890	0.7950	46.0938	28.7140	NaN	NaN
15-Feb-2025 02:30:00	31.4820	2.8746	NaN	0.7880	0.7940	46.1042	28.6667	NaN	NaN
15-Feb-2025 02:45:01	31.4537	2.9153	NaN	0.7890	0.7950	46.1146	28.6762	NaN	NaN
15-Feb-2025 03:00:01	31.4300	2.9103	NaN	0.7890	0.7950	46.1250	28.6526	NaN	NaN
15-Feb-2025 03:15:00	31.4018	2.9191	NaN	0.7900	0.7960	46.1354	28.6364	NaN	NaN
15-Feb-2025 03:30:01	31.3632	2.9411	NaN	0.7790	0.7850	46.1458	28.6222	NaN	NaN
15-Feb-2025 03:45:01	31.3074	2.9650	NaN	0.7610	0.7670	46.1563	28.5953	NaN	NaN
15-Feb-2025 04:00:00	31.2281	2.9927	NaN	0.7330	0.7390	46.1667	28.5519	NaN	NaN
15-Feb-2025 04:15:01	31.1583	2.9553	NaN	0.7270	0.7330	46.1771	28.4640	NaN	NaN
15-Feb-2025 04:30:01	31.1163	2.8134	NaN	0.7180	0.7240	46.1875	28.3156	NaN	NaN
15-Feb-2025 04:45:00	31.0915	2.8438	NaN	0.7100	0.7150	46.1979	28.3194	NaN	NaN
15-Feb-2025 05:00:01	31.1113	2.8158	NaN	0.6940	0.7000	46.2083	28.3134	NaN	NaN
15-Feb-2025 05:15:01	31.1084	2.9663	NaN	0.6920	0.6970	46.2188	28.4315	NaN	NaN
15-Feb-2025 05:30:00	31.1234	2.9760	NaN	0.6730	0.6790	46.2292	28.4517	NaN	NaN
15-Feb-2025 05:45:01	31.1390	2.9950	NaN	0.6770	0.6820	46.2396	28.4799	NaN	NaN
15-Feb-2025 06:00:01	31.0914	3.0910	NaN	0.6800	0.6860	46.2500	28.5173	NaN	NaN
15-Feb-2025 06:15:00	31.0431	3.1092	NaN	0.6820	0.6870	46.2604	28.4917	NaN	NaN
15-Feb-2025 06:30:01	31.1031	3.1052	NaN	0.6820	0.6880	46.2708	28.5385	NaN	NaN
15-Feb-2025 06:45:01	31.0915	3.0591	NaN	0.6810	0.6870	46.2813	28.4918	NaN	NaN
15-Feb-2025 07:00:00	31.1695	2.8700	NaN	0.6800	0.6850	46.2917	28.4048	NaN	NaN
15-Feb-2025 07:15:01	31.0723	3.0386	NaN	0.6780	0.6830	46.3021	28.4595	NaN	NaN
15-Feb-2025 07:30:01	31.0432	3.0283	NaN	0.6800	0.6860	46.3125	28.4271	NaN	NaN
15-Feb-2025 07:45:00	31.0322	3.0747	NaN	0.6810	0.6860	46.3229	28.4551	NaN	NaN
15-Feb-2025 08:00:01	31.0824	2.9873	NaN	0.9900	0.9980	46.3333	28.4269	NaN	NaN
15-Feb-2025 08:15:01	31.0507	2.9358	NaN	1.0440	1.0520	46.3438	28.3594	NaN	NaN
15-Feb-2025 08:30:00	31.0046	3.0256	NaN	1.0430	1.0520	46.3542	28.3930	NaN	NaN
15-Feb-2025 08:45:01	30.9783	2.9305	NaN	1.0980	1.1060	46.3646	28.2952	NaN	NaN
15-Feb-2025 09:00:01	30.9914	2.9889	NaN	1.1000	1.1090	46.3750	28.3528	NaN	NaN
15-Feb-2025 09:15:00	30.9837	2.9224	NaN	1.1520	1.1610	46.3854	28.2932	NaN	NaN
15-Feb-2025 09:30:01	31.1114	3.0077	NaN	1.1710	1.1800	46.3958	28.4674	NaN	NaN
15-Feb-2025 09:45:01	31.3214	2.4332	NaN	1.1880	1.1980	46.4063	28.1796	NaN	NaN
15-Feb-2025 10:00:00	31.4257	2.6769	NaN	1.2040	1.2140	46.4167	28.4608	NaN	NaN
15-Feb-2025 10:15:01	31.4238	2.7012	NaN	1.0010	1.0090	46.4271	28.4787	NaN	NaN
15-Feb-2025 10:30:01	31.4757	2.8351	NaN	1.0370	1.0450	46.4375	28.6297	NaN	NaN
15-Feb-2025 10:45:00	31.4677	2.8469	NaN	1.0380	1.0460	46.4479	28.6326	NaN	NaN
15-Feb-2025 11:00:01	31.5248	2.8782	NaN	1.0480	1.0560	46.4583	28.7051	NaN	NaN
15-Feb-2025 11:15:01	31.5142	2.8887	NaN	1.0640	1.0720	46.4688	28.7047	NaN	NaN
15-Feb-2025 11:30:00	31.5292	2.9736	NaN	1.0570	1.0660	46.4792	28.7860	NaN	NaN
15-Feb-2025 11:45:01	31.5457	3.0338	NaN	1.0610	1.0690	46.4896	28.8485	NaN	NaN
15-Feb-2025 12:00:01	31.5550	3.0427	NaN	1.0540	1.0630	46.5000	28.8635	NaN	NaN
15-Feb-2025 12:15:00	31.5365	3.1153	NaN	1.0350	1.0430	46.5104	28.9070	NaN	NaN
15-Feb-2025 12:30:01	31.5558	3.0600	NaN	1.0150	1.0230	46.5208	28.8782	NaN	NaN
15-Feb-2025 12:45:01	31.5669	3.1843	NaN	0.9940	1.0020	46.5313	28.9884	NaN	NaN
15-Feb-2025 13:00:00	31.5648	3.2921	NaN	0.9720	0.9790	46.5417	29.0743	NaN	NaN
15-Feb-2025 13:15:01	31.5479	3.2477	NaN	0.9440	0.9510	46.5521	29.0241	NaN	NaN
15-Feb-2025 13:30:01	31.5485	3.1141	NaN	0.9180	0.9250	46.5625	28.9160	NaN	NaN
15-Feb-2025 13:45:00	31.5492	3.5790	NaN	0.8870	0.8940	46.5729	29.2951	NaN	NaN
15-Feb-2025 14:00:01	31.5612	3.4216	NaN	0.8620	0.8690	46.5833	29.1768	NaN	NaN
15-Feb-2025 14:15:01	31.5529	3.0226	NaN	0.8340	0.8410	46.5938	28.8453	NaN	NaN
15-Feb-2025 14:30:00	31.4868	3.0603	NaN	0.8040	0.8100	46.6042	28.8211	NaN	NaN
15-Feb-2025 14:45:01	31.3518	3.3500	NaN	0.7790	0.7850	46.6146	28.9434	NaN	NaN
15-Feb-2025 15:00:01	31.3836	3.3757	NaN	0.7530	0.7580	46.6250	28.9907	NaN	NaN
15-Feb-2025 15:15:00	31.2601	3.4245	NaN	0.7260	0.7310	46.6354	28.9268	NaN	NaN
15-Feb-2025 15:30:01	31.1871	3.5730	NaN	0.7020	0.7080	46.6458	28.9855	NaN	NaN
15-Feb-2025 15:45:01	31.2440	3.5164	NaN	0.6770	0.6830	46.6563	28.9876	NaN	NaN
15-Feb-2025 16:00:00	31.1059	3.5222	NaN	0.6520	0.6570	46.6667	28.8761	NaN	NaN
15-Feb-2025 16:15:01	30.9532	3.4723	NaN	0.6320	0.6370	46.6771	28.7076	NaN	NaN
15-Feb-2025 16:30:01	30.5703	3.4178	NaN	0.6130	0.6180	46.6875	28.3422	NaN	NaN
15-Feb-2025 16:45:00	30.2141	3.2516	NaN	0.6020	0.6060	46.6979	27.9121	NaN	NaN
15-Feb-2025 17:00:01	30.2047	3.2401	NaN	0.5900	0.5950	46.7083	27.8952	NaN	NaN
15-Feb-2025 17:15:01	29.4907	3.5139	NaN	0.5890	0.5940	46.7188	27.5061	NaN	NaN
15-Feb-2025 17:30:00	30.1424	3.4734	NaN	0.5840	0.5890	46.7292	28.0256	NaN	NaN
15-Feb-2025 17:45:01	30.0087	3.3716	NaN	0.5860	0.5910	46.7396	27.8333	NaN	NaN
15-Feb-2025 18:00:01	29.8156	3.2601	NaN	0.6030	0.6080	46.7500	27.5844	NaN	NaN
15-Feb-2025 18:15:00	30.0186	3.2651	NaN	0.6210	0.6260	46.7604	27.7586	NaN	NaN
15-Feb-2025 18:30:01	30.1510	3.1923	NaN	0.6340	0.6390	46.7708	27.8128	NaN	NaN
15-Feb-2025 18:45:01	30.3434	3.3203	NaN	0.6640	0.6690	46.7813	28.0746	NaN	NaN
15-Feb-2025 19:00:00	30.6752	3.6733	NaN	0.6840	0.6900	46.7917	28.6338	NaN	NaN
15-Feb-2025 19:15:01	30.7261	3.5606	NaN	0.7080	0.7140	46.8021	28.5869	NaN	NaN
15-Feb-2025 19:30:01	30.6766	3.1189	NaN	0.7350	0.7410	46.8125	28.1943	NaN	NaN
15-Feb-2025 19:45:00	30.8364	3.5431	NaN	0.7590	0.7650	46.8229	28.6660	NaN	NaN
15-Feb-2025 20:00:01	30.8315	2.4883	NaN	0.7880	0.7950	46.8333	27.8228	NaN	NaN
15-Feb-2025 20:15:01	30.9463	2.2254	NaN	0.8070	0.8130	46.8438	27.7083	NaN	NaN
15-Feb-2025 20:30:00	30.8120	2.1910	NaN	0.8340	0.8410	46.8542	27.5720	NaN	NaN
15-Feb-2025 20:45:01	30.8159	2.1856	NaN	0.8590	0.8660	46.8646	27.5710	NaN	NaN
15-Feb-2025 21:00:01	30.8285	2.1674	NaN	0.8820	0.8890	46.8750	27.5668	NaN	NaN
15-Feb-2025 21:15:00	30.8598	2.1924	NaN	0.9020	0.9090	46.8854	27.6120	NaN	NaN
15-Feb-2025 21:30:01	30.8614	2.1285	NaN	0.9290	0.9360	46.8958	27.5628	NaN	NaN
